,/com/jgaap/resources/aaac/problemC/Csample01.txt,Correct: Author03
,/com/jgaap/resources/aaac/problemC/Csample02.txt,Correct: Author01
,/com/jgaap/resources/aaac/problemC/Csample03.txt,Correct: Author01
,/com/jgaap/resources/aaac/problemC/Csample04.txt,Correct: Author04
,/com/jgaap/resources/aaac/problemC/Csample05.txt,Correct: Author05
,/com/jgaap/resources/aaac/problemC/Csample06.txt,Correct: Author02
,/com/jgaap/resources/aaac/problemC/Csample07.txt,Correct: Author04
,/com/jgaap/resources/aaac/problemC/Csample08.txt,Correct: Author05
,/com/jgaap/resources/aaac/problemC/Csample09.txt,Correct: Author02
Author01,/com/jgaap/resources/aaac/problemC/Ctrain01-1.txt,
Author01,/com/jgaap/resources/aaac/problemC/Ctrain01-2.txt,
Author01,/com/jgaap/resources/aaac/problemC/Ctrain01-3.txt,
Author01,/com/jgaap/resources/aaac/problemC/Ctrain01-4.txt,
Author02,/com/jgaap/resources/aaac/problemC/Ctrain02-1.txt,
Author02,/com/jgaap/resources/aaac/problemC/Ctrain02-2.txt,
Author02,/com/jgaap/resources/aaac/problemC/Ctrain02-3.txt,
Author02,/com/jgaap/resources/aaac/problemC/Ctrain02-4.txt,
Author03,/com/jgaap/resources/aaac/problemC/Ctrain03-1.txt,
Author03,/com/jgaap/resources/aaac/problemC/Ctrain03-2.txt,
Author03,/com/jgaap/resources/aaac/problemC/Ctrain03-3.txt,
Author04,/com/jgaap/resources/aaac/problemC/Ctrain04-1.txt,
Author04,/com/jgaap/resources/aaac/problemC/Ctrain04-2.txt,
Author04,/com/jgaap/resources/aaac/problemC/Ctrain04-3.txt,
Author04,/com/jgaap/resources/aaac/problemC/Ctrain04-4.txt,
Author05,/com/jgaap/resources/aaac/problemC/Ctrain05-1.txt,
Author05,/com/jgaap/resources/aaac/problemC/Ctrain05-2.txt,
