,../docs/aaac/problemL/Lsample01.txt,Correct: AuthorL02
,../docs/aaac/problemL/Lsample02.txt,Correct: AuthorL04
,../docs/aaac/problemL/Lsample03.txt,Correct: AuthorL01
,../docs/aaac/problemL/Lsample04.txt,Correct: AuthorL03
AuthorL01,../docs/aaac/problemL/Ltrain01-01.txt,
AuthorL01,../docs/aaac/problemL/Ltrain01-02.txt,
AuthorL02,../docs/aaac/problemL/Ltrain02-01.txt,
AuthorL02,../docs/aaac/problemL/Ltrain02-02.txt,
AuthorL03,../docs/aaac/problemL/Ltrain03-01.txt,
AuthorL04,../docs/aaac/problemL/Ltrain04-01.txt,
