,../docs/aaac/problemG/Gsample01.txt,Correct: AuthorG02
,../docs/aaac/problemG/Gsample02.txt,Correct: AuthorG01
,../docs/aaac/problemG/Gsample03.txt,Correct: AuthorG02
,../docs/aaac/problemG/Gsample04.txt,Correct: AuthorG01
AuthorG01,../docs/aaac/problemG/Gtrain01-01.txt,
AuthorG01,../docs/aaac/problemG/Gtrain01-02.txt,
AuthorG01,../docs/aaac/problemG/Gtrain01-03.txt,
AuthorG02,../docs/aaac/problemG/Gtrain02-01.txt,
AuthorG02,../docs/aaac/problemG/Gtrain02-02.txt,
AuthorG02,../docs/aaac/problemG/Gtrain02-03.txt,
