,../docs/aaac/problemD/Dsample01.txt,Correct: Author01
,../docs/aaac/problemD/Dsample02.txt,Correct: Author02
,../docs/aaac/problemD/Dsample03.txt,Correct: NONE
,../docs/aaac/problemD/Dsample04.txt,Correct: Author03
Author01,../docs/aaac/problemD/Dtrain01-01.txt,
Author01,../docs/aaac/problemD/Dtrain01-02.txt,
Author01,../docs/aaac/problemD/Dtrain01-03.txt,
Author01,../docs/aaac/problemD/Dtrain01-04.txt,
Author01,../docs/aaac/problemD/Dtrain01-05.txt,
Author02,../docs/aaac/problemD/Dtrain02-01.txt,
Author02,../docs/aaac/problemD/Dtrain02-02.txt,
Author02,../docs/aaac/problemD/Dtrain02-03.txt,
Author03,../docs/aaac/problemD/Dtrain03-01.txt,
Author03,../docs/aaac/problemD/Dtrain03-02.txt,
Author03,../docs/aaac/problemD/Dtrain03-03.txt,
Author03,../docs/aaac/problemD/Dtrain03-04.txt,
